n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,0,True,True,13.119317492839725,1.0,0.0218660831451416,0.5261930218255028,1.0,1
2,armin,0.5,100,True,False,0.0,0.0,0.028282880783081055,0.053517095701764994,0.0,1
2,armin,0.55,100,True,False,0.0,0.0,0.025023937225341797,0.053517095701764994,0.0,1
2,armin,0.6,100,True,False,0.0,0.0,0.024116039276123047,0.053517095701764994,0.0,1
2,armin,0.65,100,True,False,0.0,0.0,0.02339482307434082,0.053517095701764994,0.0,1
2,armin,0.7,100,True,False,0.0,0.0,0.024838924407958984,0.053517095701764994,0.0,1
2,armin,0.75,100,True,False,0.0,0.0,0.02414107322692871,0.053517095701764994,0.0,1
2,armin,0.8,100,True,False,0.0,0.0,0.025189876556396484,0.053517095701764994,0.0,1
2,armin,0.85,100,True,False,0.0,0.0,0.024629831314086914,0.053517095701764994,0.0,1
2,armin,0.9,100,True,False,0.0,0.0,0.02503490447998047,0.053517095701764994,0.0,1
0,optimal,1.0,0,True,True,3.2482902799681774,1.0,0.0022420883178710938,0.5182418658757245,1.0,1
2,armin,0.5,100,True,False,2.7310103715631224,0.8407531766495565,0.03252887725830078,0.4977515486532833,0.6666666666666666,1
2,armin,0.55,100,True,False,2.7310103715631224,0.8407531766495565,0.033229827880859375,0.4977515486532833,0.6666666666666666,1
2,armin,0.6,100,True,False,2.7310103715631224,0.8407531766495565,0.03406786918640137,0.4977515486532833,0.6666666666666666,1
2,armin,0.65,100,True,True,3.2482902799681774,1.0,0.03187298774719238,0.5182418658757245,1.0,1
2,armin,0.7,100,True,True,3.2482902799681774,1.0,0.033640146255493164,0.5182418658757245,1.0,1
2,armin,0.75,100,True,True,3.2482902799681774,1.0,0.031517982482910156,0.5182418658757245,1.0,1
2,armin,0.8,100,True,True,3.2652437971329618,1.0052192124790493,0.028985023498535156,0.5460620758128789,0.3333333333333333,1
2,armin,0.85,100,True,True,3.2652437971329618,1.0052192124790493,0.028399944305419922,0.5460620758128789,0.3333333333333333,1
2,armin,0.9,100,True,True,3.2652437971329618,1.0052192124790493,0.02270197868347168,0.5460620758128789,0.3333333333333333,1
0,optimal,1.0,0,True,True,3.248986223565902,1.0,0.002042055130004883,0.5457066728398037,1.0,1
2,armin,0.5,100,True,True,3.911195290566554,1.2038202138862408,0.03090500831604004,0.5659466217084383,0.6666666666666666,1
2,armin,0.55,100,True,True,4.252729131914203,1.3089403399336823,0.029209136962890625,0.6134542273818753,1.0,1
2,armin,0.6,100,True,True,3.911195290566554,1.2038202138862408,0.029452085494995117,0.5659466217084383,0.6666666666666666,1
2,armin,0.65,100,True,True,4.252729131914203,1.3089403399336823,0.023507118225097656,0.6134542273818753,1.0,1
2,armin,0.7,100,True,True,4.252729131914203,1.3089403399336823,0.030050039291381836,0.6134542273818753,1.0,1
2,armin,0.75,100,True,True,4.252729131914203,1.3089403399336823,0.024334192276000977,0.6134542273818753,1.0,1
2,armin,0.8,100,True,True,4.914938198914855,1.5127605538199231,0.02360701560974121,0.6327073597071897,0.6666666666666666,1
2,armin,0.85,100,True,True,4.914938198914855,1.5127605538199231,0.0233609676361084,0.6327073597071897,0.6666666666666666,1
2,armin,0.9,100,True,True,5.43221810731991,1.6719732659739681,0.026993989944458008,0.6515462383888364,0.6666666666666666,1
0,optimal,1.0,0,True,True,1.671120327061183,1.0,0.001233816146850586,0.5086005282365882,1.0,1
2,armin,0.5,100,True,True,3.4894633582343206,2.08809820677058,0.022474050521850586,0.5974655836259368,0.3333333333333333,1
2,armin,0.55,100,True,True,3.4894633582343206,2.08809820677058,0.02239203453063965,0.5974655836259368,0.3333333333333333,1
2,armin,0.6,100,True,True,1.8886258038528154,1.1301554850775681,0.023288965225219727,0.5290669980287865,0.5,1
2,armin,0.65,100,True,True,3.4894633582343206,2.08809820677058,0.022469043731689453,0.5974655836259368,0.3333333333333333,1
2,armin,0.7,100,True,True,4.422015608560562,2.6461383641578213,0.033512115478515625,0.6436952960970713,0.5,1
2,armin,0.75,100,True,True,4.422015608560562,2.6461383641578213,0.03155207633972168,0.6436952960970713,0.5,1
2,armin,0.8,100,True,True,4.422015608560562,2.6461383641578213,0.037789106369018555,0.6436952960970713,0.5,1
2,armin,0.85,100,True,True,4.422015608560562,2.6461383641578213,0.031074047088623047,0.6436952960970713,0.5,1
2,armin,0.9,100,True,True,4.422015608560562,2.6461383641578213,0.029798030853271484,0.6436952960970713,0.5,1
0,optimal,1.0,0,True,True,4.7607921300806275,1.0,0.0014209747314453125,0.5103957238298371,1.0,1
2,armin,0.5,100,True,True,7.286876145308206,1.5306016196898724,0.05581212043762207,0.6043006986256494,0.75,1
2,armin,0.55,100,True,True,7.286876145308206,1.5306016196898724,0.05486297607421875,0.6043006986256494,0.75,1
2,armin,0.6,100,True,True,7.286876145308206,1.5306016196898724,0.06084609031677246,0.6043006986256494,0.75,1
2,armin,0.65,100,True,True,7.286876145308206,1.5306016196898724,0.025238037109375,0.6043006986256494,0.75,1
2,armin,0.7,100,True,True,9.365888871731212,1.9672963271287784,0.041761159896850586,0.6290969999555478,0.75,1
2,armin,0.75,100,True,True,23.094324808552287,4.850941645326818,0.04189109802246094,0.6874845903068092,0.5,1
2,armin,0.8,100,True,True,9.365888871731212,1.9672963271287784,0.03911304473876953,0.6290969999555478,0.75,1
2,armin,0.85,100,True,True,23.31183028534392,4.896628470302297,0.04011797904968262,0.7048246301151515,0.75,1
2,armin,0.9,100,True,True,23.31183028534392,4.896628470302297,0.042530059814453125,0.7048246301151515,0.75,1
0,optimal,1.0,0,True,True,3.292628083293447,1.0,0.001817941665649414,0.5168050606526335,1.0,1
2,armin,0.5,100,True,True,3.292628083293447,1.0,0.0272219181060791,0.5168050606526335,1.0,1
2,armin,0.55,100,True,True,3.292628083293447,1.0,0.02834010124206543,0.5168050606526335,1.0,1
2,armin,0.6,100,True,True,3.292628083293447,1.0,0.02854180335998535,0.5168050606526335,1.0,1
2,armin,0.65,100,True,True,3.292628083293447,1.0,0.028988122940063477,0.5168050606526335,1.0,1
2,armin,0.7,100,True,True,3.292628083293447,1.0,0.028406858444213867,0.5168050606526335,1.0,1
2,armin,0.75,100,True,True,3.292628083293447,1.0,0.028389930725097656,0.5168050606526335,1.0,1
2,armin,0.8,100,True,True,3.292628083293447,1.0,0.029601097106933594,0.5168050606526335,1.0,1
2,armin,0.85,100,True,True,3.292628083293447,1.0,0.03005218505859375,0.5168050606526335,1.0,1
2,armin,0.9,100,True,True,4.533862719488395,1.3769738351236454,0.03087306022644043,0.5795573869065187,0.6666666666666666,1
0,optimal,1.0,0,True,True,3.731795653697409,1.0,0.0017480850219726562,0.533362555182479,1.0,1
2,armin,0.5,100,True,False,2.1309580993159036,0.5710275419835974,0.023849010467529297,0.463846196412106,0.6666666666666666,1
2,armin,0.55,100,True,False,2.1309580993159036,0.5710275419835974,0.02331399917602539,0.463846196412106,0.6666666666666666,1
2,armin,0.6,100,True,False,2.1309580993159036,0.5710275419835974,0.023585081100463867,0.463846196412106,0.6666666666666666,1
2,armin,0.65,100,True,True,3.8518245340892734,1.0321638405556697,0.02413797378540039,0.5086439567142771,0.6666666666666666,1
2,armin,0.7,100,True,True,3.901324186324777,1.0454281392549996,0.02393507957458496,0.5230247168471109,0.6666666666666666,1
2,armin,0.75,100,True,True,3.8518245340892734,1.0321638405556697,0.02332901954650879,0.5086439567142771,0.6666666666666666,1
2,armin,0.8,100,True,True,3.9135701948785147,1.0487096717101876,0.024402141571044922,0.5310357809488551,0.6666666666666666,1
2,armin,0.85,100,True,True,5.683936281887388,1.5231102689815896,0.024206161499023438,0.589363566981635,0.5,1
2,armin,0.9,100,True,True,5.683936281887388,1.5231102689815896,0.023547887802124023,0.589363566981635,0.5,1
0,optimal,1.0,0,True,True,3.7802788387020905,1.0,0.0013759136199951172,0.5137025392576431,1.0,1
2,armin,0.5,100,True,False,1.254393547681933,0.33182566715438716,0.029803037643432617,0.2704444511432106,0.5,1
