n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,True,True,3.0093919133356954,1.0,0.018852949142456055,0.8793629133411447,1.0,1
1,mean,1.0,True,True,3.0093919133356954,1.0,0.009484052658081055,0.8793629133411447,1.0,1
1,knn,1.0,True,True,3.0093919133356954,1.0,0.009399175643920898,0.8793629133411447,1.0,1
1,mice,1.0,True,True,3.0093919133356954,1.0,0.02768111228942871,0.8793629133411447,1.0,1
1,robust,1.0,True,True,3.6738996238005024,1.2208112899885637,0.5785603523254395,0.8813500933088517,0.3333333333333333,1
1,armin,0.5,True,True,3.0093919133356954,1.0,0.03516411781311035,0.8793629133411447,1.0,1
1,armin,0.55,True,True,3.0093919133356954,1.0,0.021138906478881836,0.8793629133411447,1.0,1
1,armin,0.6,True,True,3.0093919133356954,1.0,0.02204585075378418,0.8793629133411447,1.0,1
1,armin,0.65,True,True,3.0093919133356954,1.0,0.02072596549987793,0.8793629133411447,1.0,1
1,armin,0.7,True,True,3.0093919133356954,1.0,0.02041316032409668,0.8793629133411447,1.0,1
1,armin,0.75,True,True,3.0093919133356954,1.0,0.02050185203552246,0.8793629133411447,1.0,1
1,armin,0.8,True,True,3.0093919133356954,1.0,0.02250504493713379,0.8793629133411447,1.0,1
1,armin,0.85,True,True,3.0093919133356954,1.0,0.020303964614868164,0.8793629133411447,1.0,1
1,armin,0.9,True,True,3.0093919133356954,1.0,0.021142005920410156,0.8793629133411447,1.0,1
0,optimal,1.0,True,True,0.8034134773151949,1.0,0.009176015853881836,0.5014875400218965,1.0,1
1,mean,1.0,True,False,0.44619079541856405,0.5553688206844888,0.008538961410522461,0.4887245011727186,0.5,1
1,knn,1.0,True,True,1.2387252099520667,1.5418277697949179,0.04009890556335449,0.514465605193617,1.0,1
1,mice,1.0,True,True,1.022613414954645,1.2728357736441778,0.009038925170898438,0.5081819844143988,1.0,1
1,robust,1.0,True,True,16.107262873255024,20.04853456912552,0.025994539260864258,0.8514454345103056,0.5,1
1,armin,0.5,True,True,1.792618558576463,2.231252784764007,0.022475004196166992,0.5850027646138314,0.0,0
1,armin,0.55,True,True,1.792618558576463,2.231252784764007,0.02192091941833496,0.5850027646138314,0.0,0
1,armin,0.6,True,True,1.792618558576463,2.231252784764007,0.022114038467407227,0.5850027646138314,0.0,0
1,armin,0.65,True,True,1.792618558576463,2.231252784764007,0.02149820327758789,0.5850027646138314,0.0,1
1,armin,0.7,True,True,2.147323855126528,2.672750601971904,0.01980900764465332,0.5931443545435778,0.5,0
1,armin,0.75,True,True,2.421950160525509,3.014574971556434,0.02211284637451172,0.6052601251486789,0.5,1
1,armin,0.8,True,True,3.719005888569546,4.629006101562455,0.02289891242980957,0.6246618684973879,0.5,1
1,armin,0.85,True,True,4.153010172008544,5.169206503588733,0.02343010902404785,0.6402967775889403,0.5,1
1,armin,0.9,True,True,5.316297128635961,6.6171371015603135,0.022240161895751953,0.7183756798755416,0.0,1
0,optimal,1.0,True,True,2.487125063080582,1.0,0.0076901912689208984,0.5029910146204822,1.0,1
1,mean,1.0,True,True,2.842278812877469,1.1427969003524856,0.0076029300689697266,0.5247248121251058,1.0,1
1,knn,1.0,True,True,3.68708507529194,1.4824687065495106,0.04131484031677246,0.5576930144609509,0.3333333333333333,1
1,mice,1.0,True,True,3.372684428867866,1.3560574331113129,0.00814199447631836,0.549723442408439,0.3333333333333333,1
1,robust,1.0,True,True,22.58501851409335,9.08077315827427,0.029713153839111328,0.8576212383392006,0.3333333333333333,1
1,armin,0.5,True,True,3.9176285647542293,1.5751634780688548,0.04982805252075195,0.5699838980647158,0.5,1
1,armin,0.55,True,True,3.9176285647542293,1.5751634780688548,0.05132699012756348,0.5699838980647158,0.5,1
1,armin,0.6,True,True,4.177869681792146,1.6797987941215098,0.03714394569396973,0.5981605327390205,0.5,1
1,armin,0.65,True,True,4.008894634155322,1.611858886255546,0.039472103118896484,0.5806137366252546,0.5,1
1,armin,0.7,True,True,4.073286642788437,1.637749023261105,0.03239917755126953,0.5876595898313695,0.5,1
1,armin,0.75,True,True,5.594012703282409,2.2491883445352765,0.04195594787597656,0.6609717692907384,0.5,1
1,armin,0.8,True,True,5.680794513622654,2.2840807637499165,0.04071402549743652,0.6706520457640033,0.5,1
1,armin,0.85,True,True,5.622749699012777,2.2607426471945784,0.04185605049133301,0.6642140099603722,0.5,1
1,armin,0.9,True,True,6.765484241492828,2.7202026717197008,0.028687000274658203,0.7382973196471344,0.3333333333333333,1
0,optimal,1.0,True,True,11.623992496046897,1.0,0.015291929244995117,0.5030378993472321,1.0,1
