n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,True,True,1.792618558576463,1.0,0.0084381103515625,0.5309177076521314,1.0,1
1,mean,1.0,True,True,1.792618558576463,1.0,0.04013204574584961,0.5309177076521314,1.0,1
1,knn,1.0,True,True,1.792618558576463,1.0,0.044003963470458984,0.5309177076521314,1.0,1
1,mice,1.0,True,True,1.792618558576463,1.0,0.009072065353393555,0.5309177076521314,1.0,1
1,robust,1.0,True,True,20.586406105254323,11.483985818824838,0.5409669876098633,0.8536669316923723,0.0,1
1,armin,0.4,True,True,1.792618558576463,1.0,0.021585941314697266,0.5309177076521314,1.0,1
1,armin,0.5,True,True,1.792618558576463,1.0,0.021107912063598633,0.5309177076521314,1.0,1
1,armin,0.6,True,True,1.792618558576463,1.0,0.021629810333251953,0.5309177076521314,1.0,1
1,armin,0.7,True,True,2.1568837909901006,1.2032028680451152,0.021902799606323242,0.5988468367931692,0.0,1
1,armin,0.8,True,True,3.9495023495665635,2.2032028680451154,0.022167205810546875,0.6994153521331703,0.5,0
0,optimal,1.0,True,True,6.565931331531256,1.0,0.019639015197753906,0.5018719607691224,1.0,1
1,mean,1.0,True,False,4.746026240269801,0.7228260547712687,0.010740995407104492,0.451939708179682,1.0,1
1,knn,1.0,True,False,4.781694415012484,0.7282583648186485,0.043916940689086914,0.45307247192085776,1.0,1
1,mice,1.0,True,False,4.914621095737087,0.7485032735776324,0.013337135314941406,0.45723338808314795,1.0,1
1,robust,1.0,True,True,14.53227339693793,2.2132844014298922,0.02725672721862793,0.7849883473174032,0.5,1
1,armin,0.4,True,False,5.378645783894342,0.8191748454731366,0.03182411193847656,0.42461696997048815,0.6666666666666666,1
1,armin,0.5,True,False,6.4133421695257775,0.976760469413881,0.038630008697509766,0.46931993958626295,0.0,1
1,armin,0.6,True,True,6.867441010172561,1.0459203216447575,0.04752087593078613,0.5200298269386476,0.0,1
1,armin,0.7,True,True,6.867441010172561,1.0459203216447575,0.051069021224975586,0.5200298269386476,0.0,1
1,armin,0.8,True,True,9.116025445386693,1.388382696238269,0.03882718086242676,0.6078498331886524,0.3333333333333333,1
0,optimal,1.0,True,True,2.1568837909901006,1.0,0.0032219886779785156,0.5423510760314594,1.0,1
1,mean,1.0,True,True,2.1568837909901006,1.0,0.00450897216796875,0.5423510760314594,1.0,1
1,knn,1.0,True,True,2.1568837909901006,1.0,0.0035088062286376953,0.5423510760314594,1.0,1
1,mice,1.0,True,True,2.1568837909901006,1.0,0.003935098648071289,0.5423510760314594,1.0,1
1,robust,1.0,True,True,20.504540620210353,9.506557889610688,0.03820300102233887,0.7959715583288854,0.5,1
1,armin,0.4,True,True,2.1568837909901006,1.0,0.021770954132080078,0.5423510760314594,1.0,0
1,armin,0.5,True,True,2.1568837909901006,1.0,0.02249598503112793,0.5423510760314594,1.0,1
1,armin,0.6,True,True,2.1568837909901006,1.0,0.022367000579833984,0.5423510760314594,1.0,1
