n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,armin,0.5,100,True,True,1.0058578999680496,1.2957263305794458,0.10442304611206055,0.5247882911391315,1.0,1
2,armin,0.6,100,True,True,1.0058578999680496,1.2957263305794458,0.05810284614562988,0.5247882911391315,1.0,1
2,armin,0.7,100,True,True,1.2559221245989194,1.6178541382950717,0.09964680671691895,0.5479162417100734,1.0,1
2,armin,0.8,100,True,True,1.2559221245989194,1.6178541382950717,0.05569100379943848,0.5479162417100734,1.0,1
0,optimal,1.0,0,True,True,4.8047702192941735,1.0,0.01925206184387207,0.5009134198954419,1.0,1
2,armin,0.4,100,True,True,5.00080668208456,1.040800382503866,0.10691404342651367,0.5211377157500583,1.0,1
2,armin,0.5,100,True,True,5.00080668208456,1.040800382503866,0.09540104866027832,0.5211377157500583,1.0,1
2,armin,0.6,100,True,True,5.26376209127884,1.095528370980474,0.09864592552185059,0.5472819451413127,1.0,1
2,armin,0.7,100,True,True,5.2323946209596075,1.0889999692281336,0.08506894111633301,0.5447308092610615,1.0,1
2,armin,0.8,100,True,True,5.3809977116270895,1.1199282100981647,0.07517719268798828,0.5593543662412899,1.0,1
0,optimal,1.0,0,True,True,2.861964646027624,1.0,0.01703190803527832,0.5004452705932667,1.0,1
2,armin,0.4,100,True,False,2.7407341193704644,0.9576408021582565,0.0884699821472168,0.4830234206256523,1.0,1
2,armin,0.5,100,True,False,2.756807816627194,0.9632571179569299,0.07398009300231934,0.484937785298855,1.0,1
2,armin,0.6,100,True,True,3.016429387161369,1.0539715755567214,0.05375480651855469,0.5217702748096775,1.0,1
2,armin,0.7,100,True,True,3.1413051067589883,1.0976044414521633,0.07102489471435547,0.5372270736735103,1.0,1
2,armin,0.8,100,True,True,3.2117686127261345,1.1222251180440104,0.06216311454772949,0.544917735404169,1.0,1
0,optimal,1.0,0,True,True,3.1585732042114816,1.0,0.024491071701049805,0.5017913032474837,1.0,1
2,armin,0.4,100,True,False,3.0132964659695665,0.9540055813655955,0.0933229923248291,0.478549374453787,1.0,1
2,armin,0.5,100,True,False,3.064272893979037,0.970144649455422,0.06270694732666016,0.48714837645280706,1.0,1
2,armin,0.6,100,True,True,3.1803078393724,1.006881156065004,0.06067705154418945,0.5048093727877594,1.0,1
2,armin,0.7,100,True,True,3.2580463607242143,1.0314930666733004,0.0747981071472168,0.5164311579847098,1.0,1
2,armin,0.8,100,True,True,3.281199876449031,1.0388234384037847,0.06040787696838379,0.5194454741652528,1.0,1
0,optimal,1.0,0,True,True,1.3604970049056453,1.0,0.01611495018005371,0.5015368253550825,1.0,1
2,armin,0.4,100,True,False,0.8252286586154909,0.6065641127028597,0.07498908042907715,0.43989736545407154,0.25,1
2,armin,0.5,100,True,False,0.9099326302711117,0.6688236923639669,0.047290802001953125,0.4531958838539768,0.75,1
2,armin,0.6,100,True,False,0.9099326302711117,0.6688236923639669,0.07054805755615234,0.4531958838539768,0.75,1
2,armin,0.7,100,True,False,1.1430000320993976,0.8401341774204554,0.051130056381225586,0.48020839963116124,1.0,1
2,armin,0.8,100,True,False,1.250801693892932,0.9193711484720829,0.06341910362243652,0.49182633697255196,1.0,1
0,optimal,1.0,0,True,True,1.447194719491626,1.0,0.016736984252929688,0.5011508288038213,1.0,1
2,armin,0.4,100,True,False,1.2888033739983873,0.8905528445067304,0.09116697311401367,0.48373163815240305,1.0,1
2,armin,0.5,100,True,True,1.447194719491626,1.0,0.09950494766235352,0.5011508288038213,1.0,1
2,armin,0.6,100,True,True,1.4740096312379913,1.0185288899864042,0.08501076698303223,0.5034846604892158,1.0,1
2,armin,0.7,100,True,True,1.8440024655156222,1.2741909852762507,0.08524012565612793,0.538087212020558,0.75,1
2,armin,0.8,100,True,True,2.1018683278002483,1.4523742378901145,0.06734490394592285,0.5660000708450695,1.0,1
0,optimal,1.0,0,True,True,4.661311436664743,1.0,0.02117300033569336,0.5015115075934022,1.0,1
2,armin,0.4,100,True,False,4.530436143766188,0.9719230747233233,0.10277199745178223,0.4868687666411229,1.0,1
2,armin,0.5,100,True,False,4.557699068238316,0.9777718417157375,0.09627223014831543,0.4894402417973228,1.0,1
2,armin,0.6,100,True,False,4.560010331845207,0.9782676814892208,0.07907390594482422,0.48988533671705936,1.0,1
2,armin,0.7,100,True,False,4.56825643689802,0.9800367340755705,0.07824301719665527,0.4951420405139366,0.75,1
2,armin,0.8,100,True,False,4.631737248585724,0.9936553932341023,0.08873105049133301,0.49849330655222657,1.0,1
0,optimal,1.0,0,True,True,0.7346081995392132,1.0,0.012606143951416016,0.5007784424276818,1.0,1
2,armin,0.4,100,True,False,0.7107268403908947,0.9674910256061692,0.06748199462890625,0.4988362008712681,0.75,1
