n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,0,True,True,0.4062161250818928,1.0,0.012919902801513672,0.5012569256841876,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.021090030670166016,0.37700237026091044,0.0,0
2,armin,0.5,100,True,False,0.09479985539549228,0.233372949870911,0.04000711441040039,0.4026649791496316,0.5,0
2,armin,0.6,100,True,False,0.16051958703134162,0.39515808733338936,0.029896020889282227,0.4208040618335326,0.5,1
2,armin,0.7,100,True,True,10.99090428259288,27.056789733241445,0.04937100410461426,0.8429885273612482,0.25,1
2,armin,0.8,100,True,False,0.0,0.0,0.010043144226074219,0.37700237026091044,0.0,1
0,optimal,1.0,0,True,True,0.14023623584305417,1.0,0.008697986602783203,0.5040063740495211,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.03716683387756348,0.4558117287027814,0.0,0
2,armin,0.5,100,True,False,0.04271213345295318,0.30457273183483474,0.03972196578979492,0.4716001338171111,1.0,0
2,armin,0.6,100,True,True,0.45033821968215454,3.2112828540702703,0.060658931732177734,0.5999529229711,1.0,0
2,armin,0.7,100,True,True,0.7656164165994414,5.459476375679988,0.0557551383972168,0.6887993387903462,1.0,1
2,armin,0.8,100,True,True,1.4148973163187173,10.089384586036694,0.06173205375671387,0.8089575218943419,1.0,1
0,optimal,1.0,0,True,True,0.3066093573622239,1.0,0.011177778244018555,0.5003798045008642,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.028007984161376953,0.40603951087992696,0.0,0
2,armin,0.5,100,True,False,0.0,0.0,0.028913021087646484,0.40603951087992696,0.0,0
2,armin,0.6,100,True,True,0.8437678912476515,2.7519313125555924,0.04015612602233887,0.6373219177678798,1.0,0
2,armin,0.7,100,True,True,4.030650817229649,13.145883256484883,0.04210805892944336,0.9385847841818901,0.5,1
2,armin,0.8,100,True,True,4.432074760191597,14.455119042422464,0.04056215286254883,0.9456518178999713,0.5,1
0,optimal,1.0,0,True,True,0.159914432503447,1.0,0.008790016174316406,0.5003636717451753,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.0283660888671875,0.4496619983004476,0.0,1
2,armin,0.5,100,True,True,0.43727702022241394,2.7344437483026325,0.06833910942077637,0.5950902599184079,0.5,1
2,armin,0.6,100,True,True,0.5727159366960103,3.5813899204104995,0.05031704902648926,0.6360002683032123,0.5,1
2,armin,0.7,100,True,True,1.4123722631681033,8.832049997348795,0.04924607276916504,0.8074926027859736,0.5,1
2,armin,0.8,100,True,True,6.473798034457441,40.48288783639273,0.0597379207611084,0.9838735542526644,0.3333333333333333,1
0,optimal,1.0,0,True,True,0.09589337459396109,1.0,0.008601903915405273,0.5015676054920889,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.029933929443359375,0.4710036492274594,0.0,0
2,armin,0.5,100,True,True,0.19951952716768326,2.080639335225231,0.04158902168273926,0.5339522076655053,1.0,1
2,armin,0.6,100,True,True,0.9926398388690205,10.351495534202758,0.03973984718322754,0.722671817280288,1.0,1
2,armin,0.7,100,True,True,0.9416640658634734,9.819907473803461,0.04076695442199707,0.7139210143268047,1.0,0
2,armin,0.8,100,True,True,4.296069334412848,44.80048129084607,0.053405046463012695,0.957642922725551,0.3333333333333333,1
0,optimal,1.0,0,True,True,0.5024565963177559,1.0,0.011678934097290039,0.5002369435260292,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.022648096084594727,0.34858240174905897,0.0,1
2,armin,0.5,100,True,False,0.0,0.0,0.021881103515625,0.34858240174905897,0.0,1
2,armin,0.6,100,True,False,0.0,0.0,0.01660323143005371,0.34858240174905897,0.0,0
2,armin,0.7,100,False,False,32.902388087801555,65.48304535939246,0.03121805191040039,0.9509728142261913,0.0,0
2,armin,0.8,100,True,False,0.0,0.0,0.01001596450805664,0.34858240174905897,0.0,0
0,optimal,1.0,0,True,True,0.23363760031310116,1.0,0.017647981643676758,0.5011249082136147,1.0,1
2,armin,0.4,100,True,False,0.0,0.0,0.03404402732849121,0.4335720720705556,0.0,1
2,armin,0.5,100,True,False,0.0,0.0,0.036396026611328125,0.4335720720705556,0.0,1
2,armin,0.6,100,True,True,0.342088569460835,1.4641845704732335,0.0657949447631836,0.5320679141325186,1.0,1
2,armin,0.7,100,True,True,0.5195092285067084,2.2235685857520644,0.06946492195129395,0.5796889510774246,1.0,1
2,armin,0.8,100,True,True,0.7744121748906487,3.314587094940402,0.05596590042114258,0.6443648756714085,1.0,0
0,optimal,1.0,0,True,True,1.0361722980752093,1.0,0.009124994277954102,0.500216170383707,1.0,1
2,armin,0.4,100,True,False,0.5249036683245945,0.5065795228261304,0.053877830505371094,0.3732905084043697,1.0,1
2,armin,0.5,100,True,False,0.5249036683245945,0.5065795228261304,0.049130916595458984,0.3732905084043697,1.0,1
2,armin,0.6,100,True,False,0.8508303417317702,0.8211282460574079,0.051869869232177734,0.4570728751950398,1.0,1
2,armin,0.7,100,True,False,0.8508303417317702,0.8211282460574079,0.0408480167388916,0.4570728751950398,1.0,1
2,armin,0.8,100,True,True,1.1367802964247373,1.0970958194273455,0.050801992416381836,0.5218269073607744,1.0,1
0,optimal,1.0,0,True,True,8.475307732357397,1.0,0.021852970123291016,0.5003815634164027,1.0,1
2,armin,0.4,100,True,False,8.337429504476876,0.9837317732600879,0.13138699531555176,0.4807793517525677,0.75,1
2,armin,0.5,100,True,True,8.685073758697737,1.0247502548538132,0.07116007804870605,0.5290750319056906,1.0,1
