n,n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_prob_init
3,1,armin,0.81,True,True,6.790579157023338,1.2365274562223596,0.03594684600830078,0.6910346439978721,0.6666666666666666,0.00513092606466059
3,1,armin,0.83,True,True,6.964037661686276,1.26811330458246,0.03921198844909668,0.7032810747586455,0.6666666666666666,0.00513092606466059
3,1,armin,0.84,True,True,7.180860792514949,1.3075956150325856,0.037180185317993164,0.7181866397666561,0.6666666666666666,0.00513092606466059
3,1,armin,0.87,True,True,7.310954671012153,1.331285001302661,0.03615689277648926,0.7269082326457641,0.6666666666666666,0.00513092606466059
3,1,armin,0.88,True,True,7.354319297177888,1.339181463392686,0.033310890197753906,0.7297776951079098,0.6666666666666666,0.00513092606466059
3,1,armin,0.89,True,True,7.614507054172296,1.3865602359328366,0.030221939086914062,0.7465906289387093,0.6666666666666666,0.00513092606466059
3,1,armin,0.91,True,True,7.630775556873806,1.3895226416123638,0.024832963943481445,0.778726513814335,0.6666666666666666,0.00513092606466059
3,1,armin,0.94,True,True,7.71549263213419,1.4049491593140204,0.026940107345581055,0.7835699265571117,0.5,0.00513092606466059
3,1,armin,0.95,True,True,7.7588572582999245,1.4128456214040455,0.03212380409240723,0.7860192839676485,0.5,0.00513092606466059
3,1,armin,0.96,True,True,7.932315762962864,1.444431469764146,0.027144193649291992,0.795614352052138,0.5,0.00513092606466059
3,1,armin,0.97,True,True,8.235868146123005,1.4997067043943217,0.032692909240722656,0.8116281493363082,0.5,0.00513092606466059
3,1,armin,0.98,True,True,8.36596202462021,1.523396090664397,0.03202700614929199,0.8181899767510576,0.5,0.00513092606466059
3,1,armin,0.99,True,True,8.7850541360099,1.5997104801202022,0.03619194030761719,0.8494694096062507,0.5,0.00513092606466059
3,1,armin,1.0,True,True,9.769898564625228,1.7790452832247277,0.010059833526611328,0.8952912222424432,0.6666666666666666,0.00513092606466059
5,0,optimal,1.0,True,True,4.7787949213445255,1.0,0.007082939147949219,0.5320105669862203,1.0,0.008252309321253093
5,1,armin,0.01,True,False,4.277145766667147,0.8950260132660728,0.023878812789916992,0.38583440189332807,0.5,0.008252309321253093
5,1,armin,0.25,True,False,4.392808378822368,0.9192293143197784,0.029031038284301758,0.39504013390549364,0.5,0.008252309321253093
5,1,armin,0.26,True,False,4.4361730049881025,0.9283036995736939,0.032299041748046875,0.3985112448793159,0.5,0.008252309321253093
5,1,armin,0.28,True,False,4.479537631153838,0.9373780848276095,0.02901911735534668,0.40199258867089804,0.5,0.008252309321253093
5,1,armin,0.29,True,False,4.522902257319573,0.946452470081525,0.028760194778442383,0.40548384289682593,0.5,0.008252309321253093
5,1,armin,0.3,True,False,4.566266883485309,0.9555268553354406,0.02720808982849121,0.4089846812455079,0.5,0.008252309321253093
5,1,armin,0.32,True,False,4.696360761982514,0.9827500110971871,0.03173422813415527,0.4195413813863199,0.5,0.008252309321253093
5,1,armin,0.34,True,True,4.7787949213445255,1.0,0.025712013244628906,0.5320105669862203,1.0,0.008252309321253093
5,1,armin,0.62,True,True,4.851092907334012,1.0151289157997903,0.026524066925048828,0.5380255790841639,0.6666666666666666,0.008252309321253093
5,1,armin,0.63,True,True,4.894457533499747,1.0242033010537057,0.029314041137695312,0.5416282165831166,0.6666666666666666,0.008252309321253093
5,1,armin,0.64,True,True,4.990003394445004,1.044197015477085,0.03689980506896973,0.5636109939212628,0.5,0.008252309321253093
5,1,armin,0.65,True,True,5.062301380434491,1.059325931276875,0.04735112190246582,0.5695484721007951,0.5,0.008252309321253093
5,1,armin,0.67,True,True,5.235759885097431,1.095623472292537,0.03623819351196289,0.5837094015000622,0.5,0.008252309321253093
5,1,armin,0.69,True,True,5.452583015926106,1.1409953985621146,0.03496289253234863,0.601215636086317,0.5,0.008252309321253093
5,1,armin,0.71,True,True,5.491652549122383,1.1491710022110122,0.03322792053222656,0.7003372206266695,1.0,0.008252309321253093
5,1,armin,0.89,True,True,5.650679787443339,1.1824486885186332,0.028617143630981445,0.7113784789372999,0.6666666666666666,0.008252309321253093
5,1,armin,0.91,True,True,5.7751590082123485,1.2084969334878872,0.02502894401550293,0.7311953442653824,0.5,0.008252309321253093
5,1,armin,0.94,True,True,5.818523634378083,1.2175713187418027,0.035820960998535156,0.7340362422847231,0.5,0.008252309321253093
5,1,armin,0.95,True,True,5.991982139041024,1.2538688597574648,0.03529000282287598,0.7452066753984666,0.5,0.008252309321253093
5,1,armin,0.96,True,True,6.078711391372494,1.2720176302652957,0.033280134201049805,0.7506747371175365,0.5,0.008252309321253093
5,1,armin,0.97,True,True,6.165440643703964,1.2901664007731268,0.033065080642700195,0.7560638630004389,0.5,0.008252309321253093
5,1,armin,0.98,True,True,6.204510176900241,1.2983420044220242,0.03151583671569824,0.8277252576180342,1.0,0.008252309321253093
5,1,armin,1.0,True,True,8.41593117064115,1.7610990446673755,0.009813070297241211,0.922832923624899,0.5,0.008252309321253093
6,0,optimal,1.0,True,True,8.344733433487363,1.0,0.011749029159545898,0.5392088003114512,1.0,0.010556445822647476
6,1,armin,0.01,True,False,2.3333117343385807,0.2796148915883898,0.037344932556152344,0.09003407010360731,0.3333333333333333,0.010556445822647476
6,1,armin,0.02,True,False,3.35307966578881,0.40181986548940224,0.032958984375,0.2564340614751983,0.6666666666666666,0.010556445822647476
6,1,armin,0.06,True,False,3.461089264462348,0.41476331054183446,0.033068180084228516,0.26338204762904616,0.6666666666666666,0.010556445822647476
6,1,armin,0.08,True,False,3.5044538906280827,0.4199599566074491,0.04323005676269531,0.2662053699727295,0.6666666666666666,0.010556445822647476
6,1,armin,0.1,True,False,3.5478185167938174,0.4251566026730637,0.03772306442260742,0.26904790283753044,0.6666666666666666,0.010556445822647476
6,1,armin,0.11,True,False,3.591183142959552,0.4303532487386783,0.036283016204833984,0.2719095409903969,0.6666666666666666,0.010556445822647476
