n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,True,True,0.3937559024166819,1.0,0.009317159652709961,0.5000340120248165,1.0,1
1,mean,1.0,True,False,0.0,0.0,0.00017499923706054688,0.37700237026091044,0.0,0
1,knn,1.0,True,False,0.0,0.0,0.00016498565673828125,0.37700237026091044,0.0,0
1,mice,1.0,True,False,0.017412477971069144,0.04422150338369492,0.008913993835449219,0.38224332851674514,1.0,1
1,robust,1.0,True,True,36.24479409913012,92.04889089071993,0.2429180145263672,0.9999282140927643,0.0,0
1,armin,0.75,True,True,3.689796511922832,9.370771305970676,0.0959470272064209,0.806937391323717,0.0,1
2,mean,1.0,True,False,0.0,0.0,0.00018405914306640625,0.37700237026091044,0.0,0
2,knn,1.0,True,False,0.0,0.0,0.00017404556274414062,0.37700237026091044,0.0,0
2,mice,1.0,True,False,0.0,0.0,0.00016498565673828125,0.37700237026091044,0.0,0
2,robust,1.0,True,True,45.68548050876456,116.0248779214974,0.26482391357421875,0.9999697914297031,0.0,0
2,armin,0.75,True,True,12.75162254756427,32.38458768313319,0.09385299682617188,0.9702459125402381,0.0,0
3,mean,1.0,True,True,0.6638747154276841,1.6860057496361185,0.012546062469482422,0.5817805757661326,0.5,1
3,knn,1.0,True,True,0.6416911250074895,1.6296673169064946,0.022626161575317383,0.567162470913932,0.5,1
3,mice,1.0,True,True,0.6515038196164635,1.6545880725034228,0.012073040008544922,0.5787401788025994,1.0,1
3,robust,1.0,True,True,3.22475764596755,8.189737921833194,0.08588624000549316,0.9240865125709028,0.5,1
3,armin,0.75,True,True,1.5990548191358802,4.061030728229496,0.05998492240905762,0.7696814994961827,1.0,0
0,optimal,1.0,True,True,0.15274749487991568,1.0,0.007113933563232422,0.5003207548752079,1.0,1
1,mean,1.0,True,False,0.1271687090346465,0.832542027184287,0.010316133499145508,0.4998655755587411,0.5,1
1,knn,1.0,True,True,0.16576984053397956,1.0852540702176592,0.010782957077026367,0.5004820166109856,0.6666666666666666,1
1,mice,1.0,True,False,0.1271687090346465,0.832542027184287,0.009264945983886719,0.4998655755587411,0.5,1
1,robust,1.0,True,True,1.202330175009019,7.871357732932023,0.0832517147064209,0.7806286274328953,0.5,1
1,armin,0.75,True,True,0.278712542168376,1.8246619519848053,0.059641122817993164,0.5473434902992436,0.5,1
2,mean,1.0,True,True,0.278712542168376,1.8246619519848053,0.013514041900634766,0.5473434902992436,0.5,1
2,knn,1.0,True,True,0.25364073720393054,1.6605230573721246,0.01856088638305664,0.5320236384373662,1.0,1
2,mice,1.0,True,True,0.32873486877507646,2.152145729352324,0.012349843978881836,0.5630221678868241,0.5,1
2,robust,1.0,True,True,24.836206738954203,162.5964914087756,0.07367730140686035,0.9999563870966877,0.25,0
2,armin,0.75,True,True,3.0018993378275622,19.652691130466934,0.057170867919921875,0.9422930468425186,0.5,1
3,mean,1.0,True,True,0.8380734590986725,5.486659272268486,0.012034893035888672,0.7085541208556563,0.5,1
3,knn,1.0,True,False,0.0,0.0,0.0004329681396484375,0.4558117287027814,0.0,0
3,mice,1.0,True,False,0.1271687090346465,0.832542027184287,0.009305953979492188,0.4998655755587411,0.5,1
3,robust,1.0,True,True,4.152261042554733,27.183824165621076,0.09292769432067871,0.9620429302614134,0.3333333333333333,1
3,armin,0.75,True,True,0.5750465934799656,3.7646875579337356,0.0516819953918457,0.6389718177432709,0.5,1
0,optimal,1.0,True,True,0.31092989888006894,1.0,0.010929107666015625,0.5029103120748748,1.0,1
1,mean,1.0,True,False,0.2856290273688659,0.9186283737835003,0.012639999389648438,0.4903169648830831,0.5,1
1,knn,1.0,True,True,0.36457820367685984,1.1725414795747384,0.017199993133544922,0.5187749029246699,1.0,1
1,mice,1.0,True,False,0.08463961683689306,0.27221446744669614,0.009194135665893555,0.4273402462029757,0.5,1
1,robust,1.0,True,True,0.5941717675556959,1.910950891811399,0.09063220024108887,0.5815426087581121,1.0,1
1,armin,0.75,True,False,0.20719300696513576,0.6663656589842899,0.053650856018066406,0.471195494824024,1.0,1
2,mean,1.0,True,False,0.0,0.0,0.00018405914306640625,0.40603951087992696,0.0,0
2,knn,1.0,True,True,0.5767997278445576,1.8550796495355348,0.017147064208984375,0.5771023096314902,1.0,1
2,mice,1.0,True,False,0.32440669240172376,1.0433435110942904,0.011497974395751953,0.496390113098102,0.5,1
2,robust,1.0,False,False,31.17975635854517,100.27905476717034,0.11774492263793945,0.9999914207143329,0.5,1
2,armin,0.75,True,True,11.897425109576304,38.26401112414521,0.061302900314331055,0.9478769801728775,0.0,1
3,mean,1.0,True,True,0.31092989888006894,1.0,0.01176309585571289,0.5029103120748748,1.0,1
3,knn,1.0,True,True,0.39165850759903326,1.259636043396723,0.01261281967163086,0.522048225655187,0.5,1
3,mice,1.0,True,True,0.31092989888006894,1.0,0.01141500473022461,0.5029103120748748,1.0,1
3,robust,1.0,True,True,10.621179207525511,34.15940134989168,0.07706284523010254,0.9919897354484233,0.25,0
3,armin,0.75,True,True,1.3946967169759568,4.485566431531615,0.06424808502197266,0.736438368228186,1.0,1
0,optimal,1.0,True,True,0.13370761583781815,1.0,0.013354063034057617,0.5005617922896517,1.0,1
1,mean,1.0,True,True,0.13370761583781815,1.0,0.011474132537841797,0.5005617922896517,1.0,1
1,knn,1.0,True,False,0.12930516666762534,0.9670740582531006,0.014465093612670898,0.48595360564155965,0.5,1
1,mice,1.0,True,True,0.18207017182297514,1.3617038242894015,0.009456157684326172,0.5164292654766537,1.0,1
