n_missing,method,confidence,n_sampling,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,0,True,True,0.4062161250818928,1.0,0.012392997741699219,0.5012569256841876,1.0,1
2,armin,0.75,100,True,True,8.304400222274067,20.443305200156463,0.04009509086608887,0.7985030009642644,0.25,0
2,armin,0.75,200,True,False,0.0,0.0,0.02202010154724121,0.37700237026091044,0.0,1
2,armin,0.75,300,True,False,0.0,0.0,0.03584003448486328,0.37700237026091044,0.0,1
2,armin,0.75,400,True,False,0.0,0.0,0.0661630630493164,0.37700237026091044,0.0,1
2,armin,0.75,500,True,False,0.0,0.0,0.07004094123840332,0.37700237026091044,0.0,1
0,optimal,1.0,0,True,True,0.14023623584305417,1.0,0.009105920791625977,0.5040063740495211,1.0,1
2,armin,0.75,100,True,True,0.14023623584305417,1.0,0.041612863540649414,0.5040063740495211,1.0,0
2,armin,0.75,200,True,True,0.14023623584305417,1.0,0.08768296241760254,0.5040063740495211,1.0,0
2,armin,0.75,300,True,True,0.14023623584305417,1.0,0.15826797485351562,0.5040063740495211,1.0,0
2,armin,0.75,400,True,False,0.10653618328559551,0.7596908362887451,0.19007086753845215,0.49319457124211874,1.0,1
2,armin,0.75,500,True,True,0.14023623584305417,1.0,0.15860581398010254,0.5040063740495211,1.0,1
0,optimal,1.0,0,True,True,0.3066093573622239,1.0,0.010727882385253906,0.5003798045008642,1.0,1
2,armin,0.75,100,True,True,6.866365933634912,22.394508741372448,0.1300029754638672,0.9679464669742601,0.25,1
2,armin,0.75,200,True,True,4.432074760191597,14.455119042422464,0.08195900917053223,0.9456518178999713,0.5,0
2,armin,0.75,300,True,True,4.0512014266296985,13.212908638804743,0.3091130256652832,0.9386329817327765,0.25,1
2,armin,0.75,400,True,True,4.584386018389544,14.951879022314431,0.1902151107788086,0.9478322236582114,0.5,0
2,armin,0.75,500,True,True,5.946939596589963,19.395818991800482,0.5855329036712646,0.9609999261679398,0.3333333333333333,0
0,optimal,1.0,0,True,True,0.159914432503447,1.0,0.009582996368408203,0.5003636717451753,1.0,1
2,armin,0.75,100,True,True,3.021296830850992,18.893209221662136,0.05234694480895996,0.9412836116173603,0.5,1
2,armin,0.75,200,True,True,2.2128308300748043,13.837592989157537,0.08342599868774414,0.9004188983314606,0.5,1
2,armin,0.75,300,True,True,2.5603997523828306,16.011061117498826,0.22121405601501465,0.9213899003403284,0.5,0
2,armin,0.75,400,True,True,3.935343135038109,24.609055439403704,0.2579951286315918,0.9638451162641315,0.5,0
2,armin,0.75,500,True,True,3.0964966123716695,19.363459344452377,0.28044605255126953,0.9453510440800924,0.5,1
0,optimal,1.0,0,True,True,0.09589337459396109,1.0,0.008392095565795898,0.5015676054920889,1.0,1
2,armin,0.75,100,True,True,2.86959107802474,29.92481065741379,0.0476679801940918,0.8988292713958849,0.3333333333333333,1
2,armin,0.75,200,True,True,2.932869131114708,30.58468995937709,0.08363580703735352,0.9019896262799403,0.5,1
2,armin,0.75,300,True,True,2.128393405683565,22.195416677072505,0.16640996932983398,0.8566855112677723,0.3333333333333333,0
2,armin,0.75,400,True,True,2.698951530672935,28.14533894652303,0.220750093460083,0.8911941240673109,0.5,1
2,armin,0.75,500,True,True,6.497279130031352,67.75524542276897,0.34104394912719727,0.9564988447111774,0.25,0
0,optimal,1.0,0,True,True,0.5024565963177559,1.0,0.011761903762817383,0.5002369435260292,1.0,1
2,armin,0.75,100,True,True,1.249732463117656,2.4872446143135507,0.058422088623046875,0.6838402923178764,0.6666666666666666,0
2,armin,0.75,200,True,True,1.5049792501740231,2.995242297948194,0.14799094200134277,0.7278306276111706,0.5,1
2,armin,0.75,300,True,True,1.3570530535705172,2.700836377740199,0.15225505828857422,0.7040829534838053,1.0,1
2,armin,0.75,400,True,True,1.23026053583717,2.448491162924544,0.18350982666015625,0.6802095236047918,0.5,1
2,armin,0.75,500,True,True,1.1431565365252134,2.2751348970295457,0.3589627742767334,0.6631263255440341,0.6666666666666666,0
0,optimal,1.0,0,True,True,0.23363760031310116,1.0,0.017956972122192383,0.5011249082136147,1.0,1
2,armin,0.75,100,False,False,41.17931318645251,176.25293673307513,0.03630495071411133,0.940587948147779,0.25,1
2,armin,0.75,200,True,False,0.0,0.0,0.03878211975097656,0.4335720720705556,0.0,1
2,armin,0.75,300,False,False,50.95186965869018,218.08077805288548,0.0863349437713623,0.9413767157807174,0.25,0
2,armin,0.75,400,True,False,0.0,0.0,0.06504607200622559,0.4335720720705556,0.0,0
2,armin,0.75,500,True,False,0.0,0.0,0.06819009780883789,0.4335720720705556,0.0,1
0,optimal,1.0,0,True,True,1.0361722980752093,1.0,0.009552001953125,0.500216170383707,1.0,1
2,armin,0.75,100,True,True,4.514240886378449,4.356650814506516,0.03550100326538086,0.9071101778250426,0.3333333333333333,1
2,armin,0.75,200,True,True,6.905554339489516,6.6644846154614,0.13750982284545898,0.9487964911195261,0.25,1
2,armin,0.75,300,True,True,5.7640204184771235,5.562801118293118,0.17543411254882812,0.9350009961814529,0.3333333333333333,0
2,armin,0.75,400,True,True,4.476661319494003,4.3203831330077405,0.32070207595825195,0.9059064424990741,0.3333333333333333,0
2,armin,0.75,500,True,True,5.7640204184771235,5.562801118293118,0.28969597816467285,0.9350009961814529,0.3333333333333333,0
0,optimal,1.0,0,True,True,8.475307732357397,1.0,0.021337032318115234,0.5003815634164027,1.0,1
2,armin,0.75,100,True,True,8.980675894934585,1.059628296521644,0.06736493110656738,0.5647303325489923,1.0,1
2,armin,0.75,200,True,True,9.620599920123379,1.1351328145163904,0.12465810775756836,0.6287017884905313,0.75,1
2,armin,0.75,300,True,True,9.109320530903874,1.0748070534508045,0.15512990951538086,0.5787965782942789,1.0,1
2,armin,0.75,400,True,True,9.27818289735552,1.0947310930000655,0.20148110389709473,0.5961602030429681,1.0,1
2,armin,0.75,500,True,True,9.244398950517612,1.0907449313284454,0.3864421844482422,0.5925817868802067,1.0,1
0,optimal,1.0,0,True,True,1.1682989352538216,1.0,0.022207975387573242,0.5000837248809756,1.0,1
2,armin,0.75,100,True,True,14.12352683308425,12.088966622241944,0.05250406265258789,0.9144415245086497,0.25,0
2,armin,0.75,200,True,True,23.03976684836149,19.720780489589277,0.05062985420227051,0.9503057214927985,0.0,0
2,armin,0.75,300,True,False,0.0,0.0,0.06791281700134277,0.18475777976929608,0.0,1
2,armin,0.75,400,True,False,0.0,0.0,0.050776004791259766,0.18475777976929608,0.0,1
2,armin,0.75,500,True,False,0.0,0.0,0.06823897361755371,0.18475777976929608,0.0,0
0,optimal,1.0,0,True,True,1.568233176863001,1.0,0.015446186065673828,0.5009719567250924,1.0,1
2,armin,0.75,100,True,True,1.7294877372391764,1.1028256274355446,0.058077096939086914,0.5253827862209707,0.25,1
2,armin,0.75,200,True,True,1.7608245373652052,1.1228078600450555,0.11505007743835449,0.5353025709262587,0.5,1
2,armin,0.75,300,True,True,1.7401020426627227,1.1095939483588262,0.18511605262756348,0.5333592538602816,1.0,1
2,armin,0.75,400,True,True,1.7401020426627227,1.1095939483588262,0.15630316734313965,0.5333592538602816,1.0,1
2,armin,0.75,500,True,True,1.6895209867466867,1.0773404182956405,0.21141505241394043,0.5229399207398534,0.5,1
0,optimal,1.0,0,True,True,0.7419899487119309,1.0,0.009517908096313477,0.5039835859304755,1.0,1
2,armin,0.75,100,True,True,1.318555698236033,1.7770533152436907,0.06409907341003418,0.6603093780083406,1.0,0
2,armin,0.75,200,True,True,1.6567637873276857,2.232865539760708,0.12853789329528809,0.7246045233355467,1.0,0
2,armin,0.75,300,True,True,1.6567637873276857,2.232865539760708,0.10855603218078613,0.7246045233355467,1.0,1
2,armin,0.75,400,True,True,1.764799937015248,2.378468792035364,0.26542186737060547,0.7415262326400662,1.0,1
2,armin,0.75,500,True,True,1.6045056529290005,2.1624358331462132,0.19359898567199707,0.7158907296187667,1.0,1
0,optimal,1.0,0,True,True,0.20905375521429384,1.0,0.01013803482055664,0.5013504050786846,1.0,1
2,armin,0.75,100,True,True,0.27686638757579496,1.3243789248941675,0.051335811614990234,0.5229588698216472,1.0,1
2,armin,0.75,200,True,True,0.31109714763378643,1.4881203512220644,0.08916091918945312,0.5337360005569203,1.0,1
2,armin,0.75,300,True,True,0.31109714763378643,1.4881203512220644,0.12314701080322266,0.5337360005569203,1.0,0
2,armin,0.75,400,True,True,0.3456259851113715,1.653287618570076,0.2365891933441162,0.5444817331184597,1.0,1
2,armin,0.75,500,True,True,0.34014212566044816,1.6270558034787757,0.33185815811157227,0.536386667365002,0.3333333333333333,1
0,optimal,1.0,0,True,True,0.3477376198128714,1.0,0.010436058044433594,0.5089487009250178,1.0,1
2,armin,0.75,100,True,True,0.6562624991907186,1.8872346901778247,0.048970937728881836,0.6046890634473654,1.0,1
2,armin,0.75,200,True,True,0.7250220967262933,2.084968825393268,0.07562708854675293,0.6251674674936492,1.0,0
2,armin,0.75,300,True,True,0.7951327439374827,2.2865882166139193,0.18947911262512207,0.6452074604951255,1.0,1
2,armin,0.75,400,True,True,0.6904932592487085,1.985673162484648,0.2407240867614746,0.614979174643776,1.0,1
2,armin,0.75,500,True,True,0.6904932592487085,1.985673162484648,0.29850316047668457,0.614979174643776,1.0,1
0,optimal,1.0,0,True,True,0.05626903960592884,1.0,0.00966191291809082,0.5065770998153529,1.0,1
