n_missing,method,confidence,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
0,optimal,1.0,True,True,2.362544090671456,1.0,0.028794050216674805,0.5055868896257514,1.0,1
1,mean,1.0,True,False,2.2703765202311397,0.9609879998412553,0.01942300796508789,0.49395986045553086,1.0,1
1,knn,1.0,True,True,2.78546591056392,1.1790111861033103,0.021858930587768555,0.5520763208790205,0.75,1
1,mice,1.0,True,True,2.675511991588549,1.1324707133097969,0.022537946701049805,0.5405490563495068,0.75,1
1,robust,1.0,True,True,3.615389931505005,1.5302952210629346,0.28325724601745605,0.6525405866820768,0.5,1
1,armin,0.75,True,True,3.0044793390138005,1.2717135527235393,0.12105703353881836,0.5748559137156286,0.75,1
2,mean,1.0,True,False,2.120500636111712,0.8975496561035807,0.027966976165771484,0.4592665986163236,0.75,1
2,knn,1.0,True,False,2.2869069959919854,0.9679848960372317,0.019630908966064453,0.48243846230035514,0.75,1
2,mice,1.0,True,False,2.2869069959919854,0.9679848960372317,0.023446083068847656,0.48243846230035514,0.75,1
2,robust,1.0,True,True,2.6305349140976233,1.1134331522041572,0.17718195915222168,0.5231499817328535,0.75,1
2,armin,0.75,True,False,2.438514656943418,1.0321562533253594,0.15575599670410156,0.4998596137028166,0.75,1
3,mean,1.0,True,True,3.2636085672527244,1.381395835167325,0.03675699234008789,0.5975357808339778,0.75,1
3,knn,1.0,True,False,1.8175927610689886,0.7693370753357719,0.03404593467712402,0.42351451142229113,0.75,1
3,mice,1.0,True,False,2.336042693345132,0.9887826866677473,0.023073911666870117,0.4999029948750656,0.75,1
3,robust,1.0,True,True,4.024700455938661,1.7035451197843279,0.13142609596252441,0.7064728311408712,0.5,1
3,armin,0.75,True,True,2.899205350725808,1.2271539660035842,0.11457586288452148,0.5635478904032885,0.75,1
0,optimal,1.0,True,True,2.179513712994906,1.0,0.0253908634185791,0.5009954260899087,1.0,1
1,mean,1.0,True,True,2.2022304424980867,1.0104228431175895,0.025866985321044922,0.5049056687360624,0.75,1
1,knn,1.0,True,True,2.2022304424980867,1.0104228431175895,0.026340007781982422,0.5049056687360624,0.75,1
1,mice,1.0,True,True,2.179513712994906,1.0,0.02698993682861328,0.5009954260899087,1.0,1
1,robust,1.0,True,True,2.2022304424980867,1.0104228431175895,0.13863158226013184,0.5049056687360624,0.75,1
1,armin,0.75,True,True,2.2022304424980867,1.0104228431175895,0.11717510223388672,0.5049056687360624,0.75,1
2,mean,1.0,True,True,2.179513712994906,1.0,0.02551102638244629,0.5009954260899087,1.0,1
2,knn,1.0,True,False,2.161867939677311,0.991903802571929,0.027711868286132812,0.4977381937722216,0.75,1
2,mice,1.0,True,True,2.179513712994906,1.0,0.025401830673217773,0.5009954260899087,1.0,1
2,robust,1.0,True,True,2.5737149343827985,1.180866593789958,0.14481902122497559,0.5454890937878718,0.75,1
2,armin,0.75,True,True,2.284855632185571,1.0483327627454626,0.10939383506774902,0.5126203018449969,1.0,1
3,mean,1.0,True,False,2.0133080021968155,0.9237418375451723,0.026942014694213867,0.48367100764272364,0.75,1
3,knn,1.0,True,False,2.072906191061402,0.9510865560065632,0.03108501434326172,0.48946757967026033,0.75,1
3,mice,1.0,True,True,2.233791204354534,1.0249034869732683,0.03025197982788086,0.5037074488351418,0.5,1
3,robust,1.0,True,True,2.895041397318464,1.328296940761313,0.14674854278564453,0.5767054989370849,0.5,1
3,armin,0.75,True,True,2.3329390921631443,1.0703943169769803,0.09003400802612305,0.5153302657864562,0.5,1
0,optimal,1.0,True,True,0.736603621754951,1.0,0.017745018005371094,0.5000723278410484,1.0,1
1,mean,1.0,True,False,0.5782739620170485,0.7850544647599158,0.02257990837097168,0.46985811883478634,1.0,1
1,knn,1.0,True,False,0.6598460114345994,0.8957952309038648,0.03306007385253906,0.4854306875953226,1.0,1
1,mice,1.0,True,True,0.736603621754951,1.0,0.016585826873779297,0.5000723278410484,1.0,1
1,robust,1.0,True,True,1.6534829133034001,2.2447390488849255,0.1201941967010498,0.6334861647418703,0.75,1
1,armin,0.75,True,True,0.9288516053362523,1.2609924495392413,0.11268997192382812,0.5318934227893872,1.0,1
2,mean,1.0,True,False,0.37251078091222145,0.5057140229974951,0.021835803985595703,0.4046438203520428,0.5,1
2,knn,1.0,True,False,0.7748427045843522,1.051912699992293,0.01999688148498535,0.47735581956151085,0.75,1
2,mice,1.0,True,True,0.8441205253052342,1.1459630395165927,0.017391204833984375,0.5151587319332305,1.0,1
2,robust,1.0,True,True,1.6117437555079288,2.1880747092553863,0.17829227447509766,0.6278621318511031,0.75,1
2,armin,0.75,True,True,1.052852089146139,1.4293333049839332,0.07322311401367188,0.5498795850017708,1.0,1
3,mean,1.0,True,True,2.0625339555414515,2.800059481960575,0.029021024703979492,0.6834043508148904,0.75,1
3,knn,1.0,True,True,2.1263935038925106,2.886754071105975,0.025482892990112305,0.688605294507421,0.75,1
3,mice,1.0,True,False,0.7340977333723986,0.9965980504187827,0.02912306785583496,0.4991130582544824,1.0,1
3,robust,1.0,True,True,1.6700489825196756,2.2672288503561795,0.13582515716552734,0.6358724071592214,0.75,1
3,armin,0.75,True,True,0.8722186844784372,1.1841086015846414,0.09271597862243652,0.5233105282192487,1.0,1
0,optimal,1.0,True,True,2.7201518282131136,1.0,0.031965017318725586,0.5002660396727839,1.0,1
1,mean,1.0,True,False,2.1738950173046803,0.7991814996344255,0.0264589786529541,0.4329698918510473,0.75,1
1,knn,1.0,True,False,2.212539594849755,0.8133882718977444,0.021579980850219727,0.4379977742240093,0.75,1
1,mice,1.0,True,False,2.359442117152999,0.8673935376257775,0.028944969177246094,0.4527036372774903,0.75,1
1,robust,1.0,True,True,2.9210293521580577,1.0738479087312203,0.15761327743530273,0.5119659772510086,0.75,1
1,armin,0.75,True,False,2.554352455196506,0.9390477504612225,0.1307358741760254,0.4725871871271281,0.75,1
2,mean,1.0,True,True,2.91146728646204,1.0703326396212973,0.04062199592590332,0.5235038155375831,1.0,1
2,knn,1.0,True,True,3.0463042719264655,1.1199022938096819,0.04405093193054199,0.5376502272650634,1.0,1
2,mice,1.0,True,True,3.210928376710945,1.180422483556819,0.03802800178527832,0.5551601816009616,1.0,1
2,robust,1.0,True,True,4.058832096479234,1.4921343927870043,0.14450597763061523,0.6478987354450542,1.0,1
2,armin,0.75,True,True,3.378848996042997,1.242154559535225,0.1315598487854004,0.575622197972226,1.0,1
3,mean,1.0,True,False,1.3683878107591971,0.5030556737923341,0.02791285514831543,0.3539276871909749,0.5,1
3,knn,1.0,True,False,1.7898383745683195,0.6579920855903387,0.03975200653076172,0.39865031078704183,0.5,1
3,mice,1.0,True,False,2.471959624091687,0.9087579591891876,0.0308990478515625,0.47599974998857786,1.0,1
3,robust,1.0,True,True,3.7730102658632876,1.3870587026540366,0.14116883277893066,0.6103053012853148,0.75,1
3,armin,0.75,True,True,2.834281126764009,1.0419569589341149,0.11220002174377441,0.5047243987624663,0.75,1
0,optimal,1.0,True,True,0.7582575492840947,1.0,0.02159285545349121,0.500313052792482,1.0,1
1,mean,1.0,True,False,0.7453804423206738,0.9830175024626148,0.017194032669067383,0.49968581336140483,0.3333333333333333,1
1,knn,1.0,True,True,0.7582575492840947,1.0,0.02084803581237793,0.500313052792482,1.0,1
1,mice,1.0,True,True,0.7582575492840947,1.0,0.02149200439453125,0.500313052792482,1.0,1
1,robust,1.0,True,True,0.7792226857685471,1.0276490969384302,0.12602519989013672,0.5035702412143436,0.6666666666666666,1
1,armin,0.75,True,True,0.7582575492840947,1.0,0.12530183792114258,0.500313052792482,1.0,1
2,mean,1.0,True,False,0.6272609411111825,0.8272399552149634,0.015604019165039062,0.48806052786209353,0.3333333333333333,1
2,knn,1.0,True,False,0.7181439504691206,0.9470976598217226,0.022998809814453125,0.4977694940056422,0.6666666666666666,1
2,mice,1.0,True,False,0.6272609411111825,0.8272399552149634,0.01268911361694336,0.48806052786209353,0.3333333333333333,1
2,robust,1.0,True,True,1.5057866588493498,1.985851193002999,0.17309784889221191,0.6159212391914339,1.0,1
2,armin,0.75,True,True,1.0034901198043678,1.323415930051482,0.1003561019897461,0.5229248399727544,0.3333333333333333,1
3,mean,1.0,True,True,0.8152983151941596,1.075226110130944,0.030237913131713867,0.506139477111512,1.0,1
3,knn,1.0,True,False,0.6272609411111825,0.8272399552149634,0.014236927032470703,0.48806052786209353,0.3333333333333333,1
3,mice,1.0,True,False,0.6272609411111825,0.8272399552149634,0.013673067092895508,0.48806052786209353,0.3333333333333333,1
3,robust,1.0,True,True,1.1135856392412784,1.4686113449086857,0.12033963203430176,0.5784370265088641,0.3333333333333333,1
3,armin,0.75,True,True,0.8152983151941596,1.075226110130944,0.10449719429016113,0.506139477111512,1.0,1
0,optimal,1.0,True,True,1.2392123257088958,1.0,0.022051095962524414,0.5042826461506233,1.0,1
1,mean,1.0,True,True,1.2819137757052839,1.0344585420193917,0.014512777328491211,0.5641935977995504,0.3333333333333333,1
1,knn,1.0,True,True,1.2819137757052839,1.0344585420193917,0.014818906784057617,0.5641935977995504,0.3333333333333333,1
1,mice,1.0,True,False,1.2220817808236182,0.9861762633167177,0.022161006927490234,0.4967731195196211,0.6666666666666666,1
1,robust,1.0,True,True,1.2819137757052839,1.0344585420193917,0.11570048332214355,0.5641935977995504,0.3333333333333333,1
1,armin,0.75,True,True,1.2732893711521172,1.027498956180675,0.1050729751586914,0.506341350538164,1.0,1
2,mean,1.0,True,True,1.2732893711521172,1.027498956180675,0.018648862838745117,0.506341350538164,1.0,1
2,knn,1.0,True,False,1.2220817808236182,0.9861762633167177,0.02351689338684082,0.4967731195196211,0.6666666666666666,1
2,mice,1.0,True,True,1.2392123257088958,1.0,0.022619009017944336,0.5042826461506233,1.0,1
2,robust,1.0,True,True,1.2819137757052839,1.0344585420193917,0.12879657745361328,0.5641935977995504,0.3333333333333333,1
2,armin,0.75,True,True,1.2392123257088958,1.0,0.10362720489501953,0.5042826461506233,1.0,1
3,mean,1.0,True,True,1.2392123257088958,1.0,0.022984981536865234,0.5042826461506233,1.0,1
3,knn,1.0,True,True,1.2392123257088958,1.0,0.02189803123474121,0.5042826461506233,1.0,1
3,mice,1.0,True,False,1.1874837314201252,0.9582568755849171,0.021519899368286133,0.49471433193869296,1.0,1
3,robust,1.0,True,True,1.2819137757052839,1.0344585420193917,0.12814903259277344,0.5641935977995504,0.3333333333333333,1
3,armin,0.75,True,True,1.2392123257088958,1.0,0.10548591613769531,0.5042826461506233,1.0,1
