n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
2,incomplete,True,True,0.40752278935653596,4.833072175619579,0.12810802459716797,0.765226,0.3333333333333333,1
3,incomplete,True,True,2.825146889098737,33.505215360595464,0.09152007102966309,0.7583095,0.0,1
4,incomplete,True,True,0.8002681819186608,9.490889795811894,0.08673310279846191,0.9017359,0.0,1
0,complete,True,True,0.24357476917427318,0.24357476917427318,0.06786108016967773,0.555567,1.0,1
1,incomplete,True,False,0.16863133822934356,0.6923185796337181,0.05862092971801758,0.4986112,0.5,1
2,incomplete,True,False,0.16863090179414614,0.6923167878422329,0.0536348819732666,0.492301,0.5,1
3,incomplete,True,False,0.0,0.0,0.02379298210144043,0.371365,0.0,0
4,incomplete,True,True,2.604106727223358,10.69120063646727,0.12554001808166504,0.90117025,0.6666666666666666,1
0,complete,True,True,0.17486907384924313,0.17486907384924313,0.040521860122680664,0.5438416,1.0,1
1,incomplete,True,False,1.3282618677310003e-06,7.595750572088647e-06,0.02552318572998047,0.39289302,0.5,0
2,incomplete,True,True,0.8993221985048354,5.142831597999727,0.06000709533691406,0.8616092,0.5,1
3,incomplete,True,True,1.3739637441378825,7.857099679743224,0.06271600723266602,0.91299874,0.5,1
4,incomplete,True,False,0.0,0.0,0.021579980850219727,0.39289302,0.0,0
0,complete,True,True,1.6721324091114003,1.6721324091114003,0.6443490982055664,0.53308356,1.0,1
1,incomplete,True,False,0.8258369197464701,0.49388249115112476,0.2988760471343994,0.12459761,0.25,1
2,incomplete,True,False,0.868104295944063,0.5191600205903482,0.05441117286682129,0.13552213,0.25,1
3,incomplete,True,False,0.28537121673685784,0.17066304987683897,0.054183006286621094,0.12380177,0.25,1
4,incomplete,True,False,1.93411868097279,1.1566779463359684,0.14643216133117676,0.1907373,0.0,1
0,complete,True,False,0.9856817997866156,0.9856817997866156,0.06054520606994629,0.47825825,1.0,1
1,incomplete,True,False,0.47464274472773066,0.4815374949912672,0.04654097557067871,0.26719177,0.3333333333333333,1
2,incomplete,True,True,1.1428875698847374,1.1594893708417404,0.18860483169555664,0.5181656,0.6666666666666666,1
3,incomplete,True,True,1.4613973949668013,1.4826259298722677,0.1189720630645752,0.66135913,0.6666666666666666,1
4,incomplete,True,True,1.5925483759761396,1.6156820348320329,0.1523280143737793,0.7604929,0.6666666666666666,1
0,complete,True,False,0.1983799922235182,0.1983799922235182,0.04858899116516113,0.42057043,1.0,1
1,incomplete,True,True,0.3769301966537326,1.900041392425496,0.046135902404785156,0.56651545,0.5,1
2,incomplete,True,False,0.0,0.0,0.026378870010375977,0.3424989,0.0,0
3,incomplete,True,True,0.6720198786313396,3.387538587430546,0.0652170181274414,0.6913749,0.5,1
4,incomplete,True,True,0.33725385302846383,1.700039652428628,0.04272103309631348,0.5229515,0.0,1
0,complete,True,False,0.02817916456947535,0.02817916456947535,0.04843282699584961,0.4725899,1.0,1
1,incomplete,True,False,0.02817916456947535,1.0,0.04970288276672363,0.4725899,1.0,1
2,incomplete,True,True,0.16863116315931487,5.984249914278226,0.04515981674194336,0.6596111,0.0,1
3,incomplete,True,True,0.8281086963731529,29.387269247513075,0.0728769302368164,0.8118026,0.3333333333333333,1
