n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
3,incomplete,True,True,0.12086417542854001,1.0,0.020515918731689453,0.5556277,1.0,1
4,incomplete,True,False,0.004535039886981473,0.03752178733608934,0.014089107513427734,0.33570027,1.0,1
0,complete,True,True,0.501771894797491,0.501771894797491,0.04823017120361328,0.55967295,1.0,1
1,incomplete,True,True,0.501771894797491,1.0,0.0342409610748291,0.55967295,1.0,1
2,incomplete,True,True,2.464310209888896,4.911216103252378,0.05308079719543457,0.8788452,0.5,1
3,incomplete,True,False,0.41724269132592906,0.8315385848669805,0.03884601593017578,0.40589803,0.3333333333333333,1
4,incomplete,True,False,1.3253520187981302,2.641343671376864,0.021819114685058594,0.35437012,0.0,1
0,complete,True,True,0.18556636975559276,0.18556636975559276,0.019674062728881836,0.50155264,1.0,1
1,incomplete,True,True,0.2493284744267176,1.343608083485737,0.021999835968017578,0.58806634,0.5,1
2,incomplete,True,False,0.09371826329872253,0.5050390511069314,0.021300077438354492,0.48726964,0.5,1
3,incomplete,True,True,0.6486992161699616,3.4957800652367967,0.019028186798095703,0.8504375,0.5,1
4,incomplete,True,True,0.33031679706419725,1.7800466620069872,0.0150909423828125,0.7323708,0.5,1
0,complete,True,True,0.45734810077990834,0.45734810077990834,0.021371841430664062,0.621047,1.0,1
1,incomplete,True,True,0.45734810077990834,1.0,0.01667499542236328,0.621047,1.0,1
2,incomplete,True,True,1.5719666808571353,3.4371339427811898,0.025429964065551758,0.75033605,0.5,1
3,incomplete,True,False,0.0,0.0,0.009479045867919922,0.46617156,0.0,0
4,incomplete,True,True,0.45734810077990834,1.0,0.013267993927001953,0.621047,1.0,1
0,complete,True,True,0.034924249367665194,0.034924249367665194,0.027573823928833008,0.5097753,1.0,1
1,incomplete,True,True,0.2886628222562552,8.26539803955,0.032872915267944336,0.78577393,0.0,1
2,incomplete,True,True,0.034924249367665194,1.0,0.028373003005981445,0.5097753,1.0,1
3,incomplete,True,True,0.034924249367665194,1.0,0.02497100830078125,0.5097753,1.0,1
4,incomplete,True,True,0.2886628222562552,8.26539803955,0.02305006980895996,0.78577393,0.0,1
0,complete,True,True,4.778742176925459,4.778742176925459,0.04359602928161621,0.5490205,1.0,1
1,incomplete,True,False,4.459539501804121,0.9332036206802212,0.03313493728637695,0.4087366,0.75,1
2,incomplete,True,False,2.2921379550027625,0.47965298610804635,0.025050878524780273,0.21497273,0.5,1
3,incomplete,True,False,4.416761952940656,0.924251987116473,0.03000497817993164,0.43598402,0.75,1
4,incomplete,True,False,0.3192026751213376,0.06679637931977861,0.009046792984008789,0.032256484,0.25,1
0,complete,True,True,0.013439321104410196,0.013439321104410196,0.025417089462280273,0.5317502,1.0,1
1,incomplete,True,True,0.013439321104410196,1.0,0.018339157104492188,0.5317502,1.0,1
2,incomplete,True,True,0.013439321104410196,1.0,0.020256996154785156,0.5317502,1.0,1
3,incomplete,True,True,0.013439321104410196,1.0,0.017146825790405273,0.5317502,1.0,1
4,incomplete,True,True,0.013439321104410196,1.0,0.015479087829589844,0.5317502,1.0,1
0,complete,True,True,0.009648499402507704,0.009648499402507704,0.01751112937927246,0.53317386,1.0,1
1,incomplete,True,True,0.09841569215996677,10.200103462139195,0.022508859634399414,0.84547,1.0,1
