n_missing,method,feasible,valid,cost,relative_cost,time,probability_target,sign_agreement,y_init
4,incomplete,True,False,2.1203517741620606,0.46449466559596186,0.11021900177001953,0.14684778,0.6666666666666666,1
0,complete,True,True,1.4015521222653369,1.4015521222653369,0.4874749183654785,0.5035512,1.0,1
1,incomplete,True,True,2.285204018791899,1.6304809378750114,1.0205538272857666,0.6679363,0.75,1
2,incomplete,True,False,1.3172407773307624,0.9398443029016277,0.4532351493835449,0.48491734,0.75,1
3,incomplete,True,False,1.9953684967849277,1.4236848313281434,0.15140199661254883,0.39992148,0.25,1
4,incomplete,True,False,0.6744907594765952,0.48124557678697805,0.10317182540893555,0.3663177,0.25,1
0,complete,True,True,1.6019155537569136,1.6019155537569136,0.8661141395568848,0.5065869,1.0,1
1,incomplete,True,True,1.6019155537569136,1.0,0.25356101989746094,0.5065869,1.0,1
2,incomplete,True,False,0.6744907594765952,0.42105263157894735,0.05417299270629883,0.27400893,0.0,1
3,incomplete,True,True,2.757836311845426,1.7215865751334856,0.9501760005950928,0.5703833,0.3333333333333333,1
4,incomplete,True,False,1.0358250949104855,0.6466165413533834,0.1289830207824707,0.35968024,0.5,1
0,complete,True,True,0.1686226898691488,0.1686226898691488,0.05061984062194824,0.50211036,1.0,1
1,incomplete,True,False,0.022483025315886508,0.13333333333333333,0.028035879135131836,0.4787643,0.0,1
2,incomplete,True,False,0.0,0.0,0.02099919319152832,0.4533314,0.0,0
3,incomplete,True,False,0.0,0.0,0.024775981903076172,0.4533314,0.0,0
4,incomplete,True,False,0.03967592702803501,0.23529411764705882,0.029521942138671875,0.4533314,0.0,1
0,complete,True,True,1.8548495885606369,1.8548495885606369,0.766247034072876,0.5322211,1.0,1
1,incomplete,True,False,3.3753863659024392,1.819762845849802,0.21657800674438477,0.44740003,0.75,1
2,incomplete,True,True,2.2947348664801552,1.2371541501976284,0.6794629096984863,0.59646225,0.75,1
3,incomplete,True,True,3.5916632942128697,1.9363636363636365,0.30056095123291016,0.5850147,0.75,1
4,incomplete,True,True,1.8548495885606369,1.0,0.6137068271636963,0.5322211,1.0,1
0,complete,True,True,1.686226898691488,1.686226898691488,0.14609217643737793,0.5283082,1.0,1
1,incomplete,True,False,1.6885064162381296,1.0013518450858603,0.1659700870513916,0.38551414,0.0,1
2,incomplete,True,False,1.5473611540933654,0.9176470588235294,0.14782309532165527,0.47960186,0.5,1
3,incomplete,True,False,1.4107749270418846,0.8366459627329192,0.12509799003601074,0.32967532,0.0,1
4,incomplete,True,True,2.529340348037232,1.5,0.4263119697570801,0.60985386,1.0,1
0,complete,True,True,0.6744907594765952,0.6744907594765952,0.1454458236694336,0.5338245,1.0,1
1,incomplete,True,True,0.6744907594765952,1.0,0.10253500938415527,0.5338245,1.0,1
2,incomplete,True,True,1.6898926093408173,2.505434782608696,0.63673996925354,0.6546149,0.3333333333333333,1
3,incomplete,True,False,0.0,0.0,0.02183699607849121,0.25889808,0.0,0
4,incomplete,True,True,0.6744907594765952,1.0,0.1375110149383545,0.5338245,1.0,1
0,complete,True,True,1.5288457214802824,1.5288457214802824,0.7158770561218262,0.5398295,1.0,1
1,incomplete,True,False,0.8937002563064886,0.5845588235294118,0.17847108840942383,0.39409757,1.0,1
2,incomplete,True,False,0.6637380082385625,0.43414322250639387,0.0628809928894043,0.36344707,0.6666666666666666,1
3,incomplete,True,True,2.584570388487127,1.690537084398977,0.1797339916229248,0.50422645,0.5,1
4,incomplete,True,False,0.4252224353222013,0.2781329923273657,0.04881691932678223,0.20206362,0.5,1
0,complete,True,True,0.7991249215537921,0.7991249215537921,0.17590713500976562,0.5010854,1.0,1
1,incomplete,True,True,1.080651499422284,1.3522935779816514,0.24900102615356445,0.5632681,0.6666666666666666,1
2,incomplete,True,False,0.1759541111678074,0.22018348623853207,0.042378902435302734,0.3202697,0.0,1
3,incomplete,True,False,0.14662842597317285,0.18348623853211007,0.029700040817260742,0.26401258,0.5,1
4,incomplete,True,True,0.9834577999200667,1.230668414154653,0.10051083564758301,0.5563581,0.3333333333333333,1
0,complete,True,True,3.651047806732004,3.651047806732004,0.8207199573516846,0.503634,1.0,1
1,incomplete,True,False,2.1920949682989344,0.6004016064257028,0.6832530498504639,0.23251337,0.3333333333333333,1
2,incomplete,True,False,3.6201786644218625,0.9915451278799409,0.28471899032592773,0.48774147,0.75,1
3,incomplete,True,True,3.6568357709151558,1.0015852885225112,0.3977949619293213,0.5003989,0.75,1
4,incomplete,True,False,1.8900404107941982,0.5176706827309238,0.08105802536010742,0.11596298,0.3333333333333333,1
0,complete,True,True,0.843113449345744,0.843113449345744,0.17269182205200195,0.5078842,1.0,1
1,incomplete,True,False,0.7404735511645231,0.8782608695652175,0.13402295112609863,0.48707688,0.5,1
2,incomplete,True,False,0.5058680696074465,0.6000000000000001,0.11722016334533691,0.45223695,1.0,1
3,incomplete,True,True,1.6019155537569136,1.9000000000000001,0.5406129360198975,0.67983747,0.5,1
4,incomplete,True,True,1.5579270259649616,1.8478260869565217,0.07831287384033203,0.5670239,0.5,1
0,complete,True,True,0.8299168910081584,0.8299168910081584,0.13045501708984375,0.52204144,1.0,1
1,incomplete,True,True,1.1634965600971268,1.4019434628975267,0.1296248435974121,0.57917106,0.6666666666666666,1
2,incomplete,True,True,1.0454606771887225,1.2597173144876326,0.16021203994750977,0.5077417,0.6666666666666666,1
3,incomplete,True,False,0.0,0.0,0.02430105209350586,0.3167951,0.0,0
4,incomplete,True,False,0.3372453797382976,0.4063604240282686,0.08652400970458984,0.40297157,0.3333333333333333,1
0,complete,True,True,0.25293403480372323,0.25293403480372323,0.08089280128479004,0.5711905,1.0,1
1,incomplete,True,True,0.25293403480372323,1.0,0.058628082275390625,0.5711905,1.0,1
